City,Date,PM2.5,NO,CO,SO2,O3,AQI
Lucknow,2016-03-30,76.98,5.48,1.85,11.71,87.97,186.0
Lucknow,2016-03-31,72.23,5.88,1.38,11.63,75.08,171.0
Lucknow,2016-04-01,83.71,4.13,1.51,10.69,69.45,185.0
Lucknow,2016-04-02,79.49,3.82,1.42,6.26,79.62,165.0
Lucknow,2016-04-03,75.75,15.55,1.45,6.4,76.31,165.0
Lucknow,2016-04-04,99.67,10.97,1.75,6.2,53.42,199.0
Lucknow,2016-04-05,117.04,20.91,1.48,7.63,50.74,253.0
Lucknow,2016-04-06,99.19,12.07,1.49,7.84,59.81,248.0
Lucknow,2016-04-07,82.81,14.48,1.47,8.56,49.26,218.0
Lucknow,2016-04-08,101.32,7.81,1.34,8.25,59.67,191.0
Lucknow,2016-04-09,103.59,5.84,1.17,8.8,68.46,221.0
Lucknow,2016-04-10,111.2,8.08,1.31,5.2,69.38,274.0
Lucknow,2016-04-11,119.16,9.45,1.36,6.84,78.2,254.0
Lucknow,2016-04-12,112.53,14.69,6.04,3.79,85.92,322.0
Lucknow,2016-04-13,110.04,6.11,1.35,5.24,83.56,258.0
Lucknow,2016-04-14,119.51,5.54,1.47,5.48,74.93,302.0
Lucknow,2016-04-15,109.97,10.17,1.38,5.86,64.14,256.0
Lucknow,2016-04-16,139.58,6.32,1.38,6.99,75.74,297.0
Lucknow,2016-04-17,145.96,11.41,1.44,6.55,53.57,321.0
Lucknow,2016-04-18,138.17,9.74,1.59,4.57,32.06,308.0
Lucknow,2016-04-19,105.97,21.5,1.99,5.6,52.02,293.0
Lucknow,2016-04-20,90.36,8.88,1.8,5.47,68.63,239.0
Lucknow,2016-04-21,86.79,3.14,1.34,4.81,80.78,175.0
Lucknow,2016-04-22,98.82,3.8,1.33,6.2,73.3,225.0
Lucknow,2016-04-23,108.68,3.49,2.86,5.67,78.77,258.0
Lucknow,2016-04-24,73.52,3.76,1.36,4.32,94.18,219.0
Lucknow,2016-04-25,78.87,4.79,1.53,4.55,77.58,152.0
Lucknow,2016-04-26,99.92,5.89,3.74,5.51,75.72,240.0
Lucknow,2016-04-27,86.41,17.98,1.61,4.59,74.05,221.0
Lucknow,2016-04-28,98.31,10.04,1.97,9.35,70.92,211.0
Lucknow,2016-04-29,95.0,9.63,1.52,9.31,59.39,232.0
Lucknow,2016-04-30,126.96,22.24,1.95,6.85,53.71,257.0
Lucknow,2016-05-01,101.39,5.08,1.51,8.97,80.96,261.0
Lucknow,2016-05-02,99.74,5.41,1.52,9.24,82.62,224.0
Lucknow,2016-05-03,94.7,6.45,1.36,6.08,42.27,232.0
Lucknow,2016-05-04,86.62,5.47,1.28,5.02,61.22,196.0
Lucknow,2016-05-05,70.07,6.68,1.27,6.92,53.55,175.0
Lucknow,2016-05-06,77.91,10.62,1.53,6.44,58.54,143.0
Lucknow,2016-05-07,102.44,2.91,1.27,7.17,82.58,161.0
Lucknow,2016-05-08,81.73,0.72,1.23,9.14,91.33,234.0
Lucknow,2016-05-09,77.87,0.11,1.05,21.09,49.59,170.0
Lucknow,2016-05-10,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Lucknow,2016-05-11,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Lucknow,2016-05-12,26.7,8.54,1.23,18.96,149.19,166.4635814889336
Lucknow,2016-05-13,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Lucknow,2016-05-14,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Lucknow,2016-05-15,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Lucknow,2016-05-16,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Lucknow,2016-05-17,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Lucknow,2016-05-18,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Lucknow,2016-05-19,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Lucknow,2016-05-20,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Lucknow,2016-05-21,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Lucknow,2016-05-22,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Lucknow,2016-05-23,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Lucknow,2016-05-24,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Lucknow,2016-05-25,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Lucknow,2016-05-26,64.1,8.02,1.41,10.21,52.22,166.4635814889336
Lucknow,2016-05-27,118.85,9.83,1.68,7.31,42.15,240.0
Lucknow,2016-05-28,163.59,5.58,2.7,9.65,51.68,192.0
Lucknow,2016-05-29,46.87,4.77,1.97,4.37,47.25,329.0
Lucknow,2016-05-30,55.2,6.68,1.8,5.74,43.01,106.0
Lucknow,2016-05-31,77.29,13.97,2.37,8.54,30.08,207.0
Lucknow,2016-06-01,138.37,9.84,1.55,6.91,37.68,207.0
Lucknow,2016-06-02,143.4,7.82,5.57,12.52,24.82,330.0
Lucknow,2016-06-03,42.82,5.51,1.3,6.35,61.81,442.0
Lucknow,2016-06-04,60.66,5.86,1.05,5.96,15.95,166.4635814889336
Lucknow,2016-06-05,45.28,5.98,1.04,5.56,56.86,106.0
Lucknow,2016-06-06,65.55,5.07,1.33,5.63,48.36,106.0
Lucknow,2016-06-07,45.09,5.48,1.77,6.0,52.59,124.0
Lucknow,2016-06-08,52.68,5.36,2.2485982090856145,8.07,47.24,166.4635814889336
Lucknow,2016-06-09,62.91,5.53,3.47,4.38,79.6,166.4635814889336
Lucknow,2016-06-10,56.17,8.12,1.24,6.93,66.55,116.0
Lucknow,2016-06-11,70.14,9.46,1.63,6.02,30.91,113.0
Lucknow,2016-06-12,94.7,12.26,1.72,4.99,35.02,185.0
Lucknow,2016-06-13,64.0,7.99,1.36,5.27,38.24,151.0
Lucknow,2016-06-14,84.02,5.72,1.22,4.89,56.89,179.0
Lucknow,2016-06-15,64.23,8.76,2.21,5.65,30.46,144.0
Lucknow,2016-06-16,59.3,6.97,1.12,6.5,28.43,105.0
Lucknow,2016-06-17,63.49,6.89,5.68,5.78,39.51,172.0
Lucknow,2016-06-18,94.36,8.49,1.5,8.33,34.91,121.0
Lucknow,2016-06-19,246.56,7.27,1.15,5.53,33.97,308.0
Lucknow,2016-06-20,59.89,7.11,1.09,4.81,32.57,203.0
Lucknow,2016-06-21,151.3,5.61,1.12,4.28,12.49,244.0
Lucknow,2016-06-22,35.58,5.71,1.65,4.25,8.13,141.0
Lucknow,2016-06-23,33.78,6.21,1.52,5.15,26.09,49.0
Lucknow,2016-06-24,25.9,7.02,2.2485982090856145,4.17,18.25,46.0
Lucknow,2016-06-25,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,43.0
Lucknow,2016-06-26,67.45057794890306,17.574729662029362,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336
Lucknow,2016-06-27,95.89,3.64,4.1,6.75,29.62,166.4635814889336
Lucknow,2016-06-28,180.93,3.69,1.26,5.03,29.41,75.0
Lucknow,2016-06-29,45.45,8.34,1.01,5.43,17.6,47.0
Lucknow,2016-06-30,89.0,4.56,2.02,6.95,20.56,59.0
Lucknow,2016-07-01,53.51,4.49,1.12,6.38,15.78,181.0
Lucknow,2016-07-02,49.41,5.03,1.18,6.25,18.96,99.0
Lucknow,2016-07-03,69.19,7.06,1.17,9.04,18.59,122.0
Lucknow,2016-07-04,65.4,3.67,1.17,6.41,18.14,147.0
Lucknow,2016-07-05,48.63,3.79,1.12,5.53,22.87,166.4635814889336
Lucknow,2016-07-06,76.9,5.71,1.06,5.59,4.68,151.0
Lucknow,2016-07-07,61.42,11.22,1.63,9.7,12.47,179.0
Lucknow,2016-07-08,71.74,4.57,2.74,5.33,18.89,136.0
Lucknow,2016-07-09,54.5,3.8,1.11,6.25,23.03,160.0
Lucknow,2016-07-10,66.78,3.54,2.25,4.16,23.41,133.0
Lucknow,2016-07-11,71.22,4.98,2.2485982090856145,5.63,4.41,192.0
Lucknow,2016-07-12,87.96,5.23,1.23,5.74,3.41,177.0
Lucknow,2016-07-13,76.73,6.08,1.1,6.66,7.14,186.0
Lucknow,2016-07-14,82.95,8.22,1.36,6.32,8.81,175.0
Lucknow,2016-07-15,67.3,7.58,1.09,5.66,8.48,164.0
Lucknow,2016-07-16,80.77,7.04,1.14,5.68,17.07,157.0
Lucknow,2016-07-17,53.21,5.77,1.08,5.39,14.14,168.0
Lucknow,2016-07-18,28.6,7.47,1.5,5.37,21.94,67.0
Lucknow,2016-07-19,31.64,16.91,2.03,4.84,21.32,62.0
Lucknow,2016-07-20,35.35,6.39,1.07,4.95,24.46,72.0
Lucknow,2016-07-21,27.85,3.61,1.05,3.75,47.5,52.0
Lucknow,2016-07-22,28.41,5.66,1.02,6.12,30.02,166.4635814889336
Lucknow,2016-07-23,21.57,3.56,5.08,6.46,24.75,68.0
Lucknow,2016-07-24,30.83,4.01,2.2485982090856145,4.37,37.92,166.4635814889336
Lucknow,2016-07-25,37.68,4.76,1.81,5.56,27.15,63.0
Lucknow,2016-07-26,28.88,5.51,2.96,4.97,28.06,56.0
Lucknow,2016-07-27,31.22,11.4,3.03,3.93,48.32,166.4635814889336
Lucknow,2016-07-28,17.17,24.18,2.2485982090856145,4.94,33.9,47.0
Lucknow,2016-07-29,41.88,8.02,1.15,9.64,25.12,46.0
Lucknow,2016-07-30,17.7,2.39,1.04,15.07,33.26,64.0
Lucknow,2016-07-31,41.89,2.9,2.2485982090856145,3.62,19.31,39.0
Lucknow,2016-08-01,46.72,4.83,1.19,3.94,31.42,166.4635814889336
Lucknow,2016-08-02,99.97,12.05,8.04,4.86,30.98,191.0
Lucknow,2016-08-03,18.79,13.94,1.15,6.06,37.89,129.0
Lucknow,2016-08-04,23.47,3.11,1.1,2.96,40.23,58.0
Lucknow,2016-08-05,38.89,2.17,1.62,3.38,30.99,67.0
Lucknow,2016-08-06,31.9,2.63,0.0,3.48,48.88,72.0
Lucknow,2016-08-07,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Lucknow,2016-08-08,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Lucknow,2016-08-09,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Lucknow,2016-08-10,67.45057794890306,17.574729662029362,0.0,14.53197725590996,34.49143047551845,166.4635814889336
Lucknow,2016-08-11,22.06,8.09,0.55,6.79,21.24,166.4635814889336
Lucknow,2016-08-12,42.06,4.27,2.42,5.8,26.36,69.0
Lucknow,2016-08-13,37.8,2.62,2.2485982090856145,5.45,35.9,155.0
Lucknow,2016-08-14,44.97,5.64,1.54,5.54,33.51,109.0
Lucknow,2016-08-15,30.92,13.79,3.61,5.57,25.12,126.0
Lucknow,2016-08-16,119.04,2.65,2.35,6.12,43.86,223.0
Lucknow,2016-08-17,16.79,13.29,1.96,4.01,35.27,125.0
Lucknow,2016-08-18,16.3,3.54,1.09,4.69,29.27,72.0
Lucknow,2016-08-19,18.26,2.54,1.16,5.4,22.85,53.0
Lucknow,2016-08-20,21.68,5.08,1.98,4.35,26.53,51.0
Lucknow,2016-08-21,21.64,5.02,9.89,5.78,21.66,125.0
Lucknow,2016-08-22,22.27,4.3,2.78,6.08,15.09,69.0
Lucknow,2016-08-23,20.59,1.92,2.2485982090856145,4.15,17.73,52.0
Lucknow,2016-08-24,29.38,13.19,1.22,2.56,17.51,49.0
Lucknow,2016-08-25,60.75,5.75,1.33,1.9,31.2,78.0
Lucknow,2016-08-26,43.91,2.95,1.16,1.67,29.99,91.0
Lucknow,2016-08-27,32.56,1.82,1.91,1.84,43.01,96.0
Lucknow,2016-08-28,40.9,3.23,1.41,1.79,32.45,85.0
Lucknow,2016-08-29,59.7,14.83,1.55,2.9,39.05,110.0
Lucknow,2016-08-30,46.78,18.56,1.25,1.27,23.67,97.0
Lucknow,2016-08-31,22.25,6.23,1.26,1.88,23.46,59.0
Lucknow,2016-09-01,30.06,3.78,1.19,1.45,35.93,92.0
Lucknow,2016-09-02,39.09,3.3,1.22,1.68,25.89,71.0
Lucknow,2016-09-03,52.59,2.22,1.3,1.59,38.42,89.0
Lucknow,2016-09-04,41.44,2.01,1.41,1.51,39.37,93.0
Lucknow,2016-09-05,35.94,5.22,1.52,1.48,37.02,85.0
Lucknow,2016-09-06,38.71,6.11,1.24,1.93,41.12,87.0
Lucknow,2016-09-07,45.48,4.81,1.29,1.82,35.45,76.0
Lucknow,2016-09-08,63.59,4.92,4.71,2.04,42.43,136.0
Lucknow,2016-09-09,67.75,3.12,1.16,1.81,45.89,129.0
Lucknow,2016-09-10,54.84,2.86,1.04,2.9,43.95,109.0
Lucknow,2016-09-11,50.96,3.97,1.06,4.02,48.05,115.0
Lucknow,2016-09-12,51.27,5.81,1.2,3.33,50.31,123.0
Lucknow,2016-09-13,28.89,8.92,2.18,2.97,30.61,102.0
Lucknow,2016-09-14,21.04,10.14,2.34,3.91,24.85,91.0
Lucknow,2016-09-15,25.22,27.84,3.62,4.92,25.32,125.0
Lucknow,2016-09-16,45.14,20.7,1.77,4.55,24.9,135.0
Lucknow,2016-09-17,23.79,19.93,5.69,5.72,20.87,138.0
Lucknow,2016-09-18,36.25,12.56,1.37,5.94,13.6,62.0
Lucknow,2016-09-19,55.18,13.83,1.84,7.16,20.33,89.0
Lucknow,2016-09-20,192.52,20.39,2.27,7.5,23.4,284.0
Lucknow,2016-09-21,36.62,3.86,8.61,4.54,25.26,191.0
Lucknow,2016-09-22,17.39,2.16,2.2485982090856145,4.82,24.12,44.0
Lucknow,2016-09-23,28.4,3.37,9.49,5.08,17.49,100.0
Lucknow,2016-09-24,17.35,2.51,3.29,4.92,24.59,73.0
Lucknow,2016-09-25,11.39,2.48,32.22,6.08,15.14,154.0
Lucknow,2016-09-26,16.44,4.16,1.86,4.9,14.28,48.0
Lucknow,2016-09-27,29.35,10.36,1.94,5.25,17.63,85.0
Lucknow,2016-09-28,36.11,10.32,1.81,5.51,17.84,96.0
Lucknow,2016-09-29,26.86,4.92,1.72,3.63,16.5,75.0
Lucknow,2016-09-30,37.28,5.72,1.32,3.77,24.91,74.0
Lucknow,2016-10-01,60.08,3.83,1.36,2.47,28.42,90.0
Lucknow,2016-10-02,59.63,3.39,1.45,2.72,26.65,110.0
Lucknow,2016-10-03,55.53,9.37,1.4,4.18,23.14,104.0
Lucknow,2016-10-04,54.69,8.36,1.4,3.15,24.69,94.0
Lucknow,2016-10-05,63.44,13.13,1.61,3.72,21.37,127.0
Lucknow,2016-10-06,32.21,19.58,1.63,4.25,28.72,97.0
Lucknow,2016-10-07,60.85,11.95,1.59,4.13,26.41,95.0
Lucknow,2016-10-08,81.43,13.48,1.55,4.36,24.18,178.0
Lucknow,2016-10-09,47.15,3.55,1.39,4.94,24.64,98.0
Lucknow,2016-10-10,89.92,7.24,1.44,4.56,17.18,142.0
Lucknow,2016-10-11,111.37,3.19,1.43,5.8,23.73,223.0
Lucknow,2016-10-12,125.86,2.23,1.48,6.21,36.75,301.0
Lucknow,2016-10-13,108.06,6.33,1.63,6.88,33.27,265.0
Lucknow,2016-10-14,113.77,25.62,2.02,8.49,33.33,244.0
Lucknow,2016-10-15,141.57,49.68,2.35,9.34,49.32,312.0
Lucknow,2016-10-16,172.85,84.99,2.8,8.12,39.03,333.0
Lucknow,2016-10-17,175.18,36.54,2.01,9.56,52.93,349.0
Lucknow,2016-10-18,147.37,35.77,2.02,7.84,78.91,326.0
Lucknow,2016-10-19,134.61,68.75,2.56,9.43,38.45,322.0
Lucknow,2016-10-20,142.65,37.32,2.16,8.57,26.96,310.0
Lucknow,2016-10-21,126.14,21.03,1.98,9.19,22.17,317.0
Lucknow,2016-10-22,85.04,25.84,1.74,7.3,24.0,222.0
Lucknow,2016-10-23,123.78,30.56,1.82,7.56,29.44,200.0
Lucknow,2016-10-24,141.16,6.48,1.88,9.65,37.6,323.0
Lucknow,2016-10-25,130.7,13.52,1.89,21.12,32.71,292.0
Lucknow,2016-10-26,120.82,26.54,1.81,26.69,33.65,302.0
Lucknow,2016-10-27,139.8,62.83,2.93,20.23,38.51,305.0
Lucknow,2016-10-28,141.16,73.74,2.79,9.46,41.48,308.0
Lucknow,2016-10-29,189.77,64.66,2.07,11.37,51.61,341.0
Lucknow,2016-10-30,238.17,26.13,1.71,11.44,28.86,357.0
Lucknow,2016-10-31,431.69,41.9,1.89,22.13,25.35,509.0
Lucknow,2016-11-01,243.78,31.32,2.24,10.23,32.19,448.0
Lucknow,2016-11-02,153.13,54.95,5.05,8.73,22.07,359.0
Lucknow,2016-11-03,152.95,89.05,2.51,9.66,16.92,299.0
Lucknow,2016-11-04,139.46,72.32,2.48,9.22,16.54,301.0
Lucknow,2016-11-05,159.87,34.06,2.33,10.59,28.57,280.0
Lucknow,2016-11-06,411.23,15.53,1.72,11.56,30.82,450.0
Lucknow,2016-11-07,495.65,32.1,1.93,13.19,23.07,526.0
Lucknow,2016-11-08,499.06,52.95,1.66,12.0,45.86,604.0
Lucknow,2016-11-09,345.54,58.36,3.15,10.5,40.58,568.0
Lucknow,2016-11-10,290.26,34.28,1.65,6.03,41.28,398.0
Lucknow,2016-11-11,305.4,94.14,5.76,4.69,38.3,450.0
Lucknow,2016-11-12,214.41,110.74,3.14,4.07,39.62,390.0
Lucknow,2016-11-13,133.9,81.27,3.55,2.78,46.12,311.0
Lucknow,2016-11-14,116.66,38.08,3.22,2.98,49.91,272.0
Lucknow,2016-11-15,128.79,99.32,2.87,4.91,51.18,236.0
Lucknow,2016-11-16,149.73,42.22,3.02,6.8,55.53,312.0
Lucknow,2016-11-17,206.45,6.45,0.41,7.19,75.67,346.0
Lucknow,2016-11-18,251.32,5.51,0.6,2.95,71.42,394.0
Lucknow,2016-11-19,331.04,74.46,2.89,4.25,70.68,423.0
Lucknow,2016-11-20,314.46,120.65,3.26,7.18,48.85,487.0
Lucknow,2016-11-21,244.33,54.96,2.05,6.9,62.79,416.0
Lucknow,2016-11-22,179.82,7.0,1.73,3.88,83.59,369.0
Lucknow,2016-11-23,152.49,7.7,1.17,4.13,62.75,329.0
Lucknow,2016-11-24,193.96,5.44,1.61,5.65,64.29,343.0
Lucknow,2016-11-25,183.51,6.19,1.12,4.71,102.91,359.0
Lucknow,2016-11-26,188.38,32.98,2.18,4.43,65.4,337.0
Lucknow,2016-11-27,232.64,6.69,1.52,3.71,53.47,382.0
Lucknow,2016-11-28,181.25,78.75,2.58,6.62,52.92,358.0
Lucknow,2016-11-29,309.53,106.54,2.98,6.55,21.15,401.0
Lucknow,2016-11-30,221.57,81.19,6.9,6.75,28.74,421.0
Lucknow,2016-12-01,238.99,28.25,2.12,10.72,25.1,370.0
Lucknow,2016-12-02,213.29,20.13,1.42,12.72,13.58,396.0
Lucknow,2016-12-03,192.84,7.96,1.21,10.05,19.75,354.0
Lucknow,2016-12-04,171.01,10.72,1.73,8.93,24.94,347.0
Lucknow,2016-12-05,171.8,35.5,4.28,12.24,22.05,339.0
Lucknow,2016-12-06,231.07,7.64,0.84,10.35,26.16,359.0
Lucknow,2016-12-07,145.09,27.25,1.71,10.7,28.82,360.0
Lucknow,2016-12-08,147.56,32.4,1.68,13.89,14.26,309.0
Lucknow,2016-12-09,184.44,59.12,2.57,15.02,27.98,328.0
Lucknow,2016-12-10,345.98,49.68,1.64,19.17,21.86,423.0
Lucknow,2016-12-11,235.85,11.25,1.44,12.73,36.47,431.0
Lucknow,2016-12-12,236.24,13.25,1.39,12.83,20.21,391.0
Lucknow,2016-12-13,237.81,34.9,2.14,12.47,33.56,395.0
Lucknow,2016-12-14,271.83,71.5,1.63,21.96,30.52,430.0
Lucknow,2016-12-15,188.21,51.21,3.04,9.72,42.66,364.0
Lucknow,2016-12-16,256.7,16.99,1.37,9.56,28.08,386.0
Lucknow,2016-12-17,273.9,37.24,2.02,9.53,34.64,408.0
Lucknow,2016-12-18,274.78,31.32,1.91,8.53,41.88,432.0
Lucknow,2016-12-19,221.75,13.23,1.64,11.47,52.68,394.0
Lucknow,2016-12-20,212.41,11.52,1.52,10.33,61.73,370.0
Lucknow,2016-12-21,203.62,17.61,1.43,7.76,49.94,358.0
Lucknow,2016-12-22,373.48,58.67,2.02,13.24,48.78,436.0
Lucknow,2016-12-23,266.72,33.19,2.09,10.68,37.73,478.0
Lucknow,2016-12-24,276.9,86.91,3.01,9.1,51.97,410.0
Lucknow,2016-12-25,329.55,130.41,4.49,7.69,41.32,441.0
Lucknow,2016-12-26,294.09,38.48,1.74,6.54,27.5,444.0
Lucknow,2016-12-27,208.2,52.99,2.21,11.42,48.98,389.0
Lucknow,2016-12-28,292.53,37.99,1.57,9.16,31.52,425.0
Lucknow,2016-12-29,225.89,21.54,1.65,6.99,37.77,389.0
Lucknow,2016-12-30,184.15,24.52,1.51,9.27,29.16,371.0
Lucknow,2016-12-31,171.27,43.21,1.41,13.92,38.03,342.0
Lucknow,2017-01-01,166.35,15.18,1.39,12.15,21.3,350.0
Lucknow,2017-01-02,183.84,17.7,1.41,12.01,23.46,324.0
Lucknow,2017-01-03,159.29,15.1,1.44,9.57,23.4,360.0
Lucknow,2017-01-04,154.3,48.75,1.9,8.11,21.68,296.0
Lucknow,2017-01-05,197.95,72.68,2.75,9.57,20.3,357.0
Lucknow,2017-01-06,189.36,29.06,2.14,8.56,20.66,365.0
Lucknow,2017-01-07,181.88,17.55,1.89,6.88,29.13,346.0
Lucknow,2017-01-08,215.86,18.8,2.13,8.4,17.02,366.0
Lucknow,2017-01-09,171.95,26.79,2.03,9.44,20.6,366.0
Lucknow,2017-01-10,115.7,9.2,1.43,5.67,42.01,318.0
Lucknow,2017-01-11,109.72,10.64,1.6,7.96,53.13,251.0
Lucknow,2017-01-12,145.41,16.16,1.73,8.29,62.81,306.0
Lucknow,2017-01-13,222.28,61.28,3.15,8.98,50.93,350.0
Lucknow,2017-01-14,256.58,30.74,2.53,10.52,40.4,404.0
Lucknow,2017-01-15,272.01,48.16,2.74,9.84,37.74,407.0
Lucknow,2017-01-16,336.07,102.44,3.41,11.41,35.47,455.0
Lucknow,2017-01-17,240.42,17.87,2.02,7.72,31.55,419.0
Lucknow,2017-01-18,222.17,25.34,1.96,7.78,25.42,373.0
Lucknow,2017-01-19,245.59,22.92,2.23,9.6,44.53,394.0
Lucknow,2017-01-20,132.55,11.02,1.59,6.22,60.3,362.0
Lucknow,2017-01-21,143.2,14.65,1.82,9.34,58.58,282.0
Lucknow,2017-01-22,211.77,11.0,1.79,8.12,52.92,352.0
Lucknow,2017-01-23,153.33,12.07,1.69,8.8,57.27,342.0
Lucknow,2017-01-24,158.46,25.49,2.14,9.07,63.08,324.0
Lucknow,2017-01-25,222.64,103.59,3.63,13.31,45.84,368.0
Lucknow,2017-01-26,198.86,30.98,2.06,7.72,53.82,373.0
Lucknow,2017-01-27,70.65,22.23,1.92,7.84,59.01,258.0
Lucknow,2017-01-28,61.96,9.78,1.47,6.94,39.17,138.0
Lucknow,2017-01-29,81.64,8.79,1.38,6.69,49.63,111.0
Lucknow,2017-01-30,116.04,26.36,1.96,9.07,36.78,203.0
Lucknow,2017-01-31,179.6,27.8,2.32,9.62,48.99,328.0
Lucknow,2017-02-01,175.53,27.63,2.36,8.42,66.29,345.0
Lucknow,2017-02-02,207.97,75.8,3.91,10.81,48.13,383.0
Lucknow,2017-02-03,172.73,35.5,2.39,9.0,66.82,360.0
Lucknow,2017-02-04,161.52,40.53,2.54,9.0,69.82,337.0
Lucknow,2017-02-05,89.37,35.91,2.16,8.25,72.01,263.0
Lucknow,2017-02-06,108.07,16.63,1.78,8.4,66.52,238.0
Lucknow,2017-02-07,88.79,8.14,1.54,5.07,93.16,243.0
Lucknow,2017-02-08,95.98,11.51,1.76,7.3,93.98,178.0
Lucknow,2017-02-09,118.4,8.42,1.62,9.14,97.45,286.0
Lucknow,2017-02-10,112.25,9.36,1.67,7.84,102.19,264.0
Lucknow,2017-02-11,153.45,40.59,2.26,9.81,98.26,300.0
Lucknow,2017-02-12,202.86,36.86,2.2,9.01,85.21,358.0
Lucknow,2017-02-13,175.3,13.22,1.79,8.44,92.44,351.0
Lucknow,2017-02-14,145.02,19.01,1.94,9.71,106.14,327.0
Lucknow,2017-02-15,154.22,17.59,2.02,9.53,100.51,321.0
Lucknow,2017-02-16,197.39,24.03,2.31,10.66,94.62,341.0
Lucknow,2017-02-17,237.51,28.05,2.52,7.01,72.86,378.0
Lucknow,2017-02-18,226.67,21.93,2.53,4.82,94.06,388.0
Lucknow,2017-02-19,184.29,14.42,2.1,5.0,107.45,371.0
Lucknow,2017-02-20,115.03,32.81,2.44,5.65,110.71,309.0
Lucknow,2017-02-21,143.07,27.2,3.95,5.58,82.82,356.0
Lucknow,2017-02-22,102.52,9.2,1.49,6.72,104.83,273.0
Lucknow,2017-02-23,93.39,9.07,1.36,7.65,122.82,223.0
Lucknow,2017-02-24,81.25,8.78,1.29,9.07,134.37,216.0
Lucknow,2017-02-25,88.87,9.51,1.32,9.3,96.73,204.0
Lucknow,2017-02-26,94.81,9.74,1.38,9.08,64.91,224.0
Lucknow,2017-02-27,96.22,9.28,1.56,6.71,63.28,205.0
Lucknow,2017-02-28,116.96,12.73,1.68,6.76,60.93,257.0
Lucknow,2017-03-01,148.25,49.62,3.7,8.45,48.09,339.0
Lucknow,2017-03-02,147.23,43.63,2.1,6.82,40.72,342.0
Lucknow,2017-03-03,96.8,8.73,1.61,5.13,60.5,218.0
Lucknow,2017-03-04,89.16,9.63,1.43,6.16,63.27,214.0
Lucknow,2017-03-05,89.04,8.52,1.35,6.06,85.68,190.0
Lucknow,2017-03-06,84.15,9.68,1.5,5.32,75.65,197.0
Lucknow,2017-03-07,108.32,22.89,1.81,7.05,52.0,211.0
Lucknow,2017-03-08,163.19,27.94,1.84,7.5,40.04,321.0
Lucknow,2017-03-09,140.39,8.8,1.87,6.08,49.43,321.0
Lucknow,2017-03-10,51.28,8.28,1.47,4.03,54.51,202.0
Lucknow,2017-03-11,58.33,12.29,1.24,4.2,43.07,97.0
Lucknow,2017-03-12,48.32,7.98,1.3,5.03,48.95,88.0
Lucknow,2017-03-13,79.11,9.24,1.32,4.13,58.4,144.0
Lucknow,2017-03-14,75.43,7.76,1.24,5.39,72.02,148.0
Lucknow,2017-03-15,75.27,10.59,1.39,5.11,71.76,138.0
Lucknow,2017-03-16,92.96,23.83,2.01,6.13,69.38,173.0
Lucknow,2017-03-17,105.21,14.48,1.58,5.19,62.64,262.0
Lucknow,2017-03-18,79.46,16.86,6.05,5.09,66.67,227.0
Lucknow,2017-03-19,113.28,14.98,1.79,6.38,67.65,226.0
Lucknow,2017-03-20,106.88,11.73,1.44,6.5,57.34,285.0
Lucknow,2017-03-21,110.31,9.29,1.5,6.81,81.12,232.0
Lucknow,2017-03-22,142.68,24.32,1.94,9.21,57.99,303.0
Lucknow,2017-03-23,172.13,14.32,1.89,6.72,79.98,325.0
Lucknow,2017-03-24,187.46,16.07,2.36,7.5,77.01,349.0
Lucknow,2017-03-25,118.0,8.36,1.83,7.5,63.47,329.0
